,airfoil,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,re,alpha,cl
63,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,4,0.3929
64,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,5,0.4781
65,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,6,-0.0298
66,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,7,-0.1089
67,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,8,-0.0699
68,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,9,-0.0198
69,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,10,0.032
70,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,11,0.0856
71,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,12,0.1894
72,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,13,0.1934
73,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,14,0.2474
74,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,15,0.3014
75,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,16,0.3554
76,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,17,0.4089
77,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,18,0.462
78,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,19,0.5147
79,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,20,0.5663
80,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,21,0.6184
81,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,22,0.6709
82,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,23,0.7238
83,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,24,0.7765
84,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,25,0.8297
85,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,26,0.8831
86,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,27,0.9365
87,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,30,0.915
88,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,35,1.02
89,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,40,1.075
90,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,45,1.085
91,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,50,1.04
92,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,55,0.965
93,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,60,0.875
94,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,65,0.765
95,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,70,0.65
96,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,75,0.515
97,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,80,0.37
98,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,85,0.22
99,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,90,0.07
100,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,95,-0.07
101,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,100,-0.22
102,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,105,-0.37
103,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,110,-0.51
104,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,115,-0.625
105,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,120,-0.735
106,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,125,-0.84
107,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,130,-0.91
108,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,135,-0.945
109,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,140,-0.945
110,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,145,-0.91
111,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,150,-0.85
112,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,155,-0.74
113,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,160,-0.66
114,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,165,-0.675
115,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,170,-0.85
116,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,175,-0.69
117,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,20000,180,0.0
118,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,0,0.0
119,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,1,0.11
120,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,2,0.22
121,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,3,0.3376
122,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,4,0.4464
123,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,40000,5,0.5276
